cell,month,y,roll3_mean,trend_1,prior_hotspot_freq,neigh_lag1_sum,osm_retail_density,osm_food_drink_density,osm_licensed_count,osm_transport_nodes,osm_road_density_m,centroid_lon,centroid_lat
28,2025-12,0,2.667,2,0.0,99,64.0,96.0,2,4,4639.396334071074,-0.098232,51.513408
29,2025-12,1,41.0,-9,1.0,74,144.0,336.0,4,6,5102.7979261949895,-0.094619,51.513408
30,2025-12,1,27.0,-6,0.818,88,80.0,112.0,1,12,5738.006812981806,-0.091006,51.513408
31,2025-12,1,18.0,4,0.364,129,512.0,208.0,9,13,6123.273570437473,-0.087394,51.513408
32,2025-12,0,15.333,-1,0.455,110,416.0,384.0,7,7,3891.0455139649252,-0.083781,51.513408
33,2025-12,0,7.333,-5,0.0,158,16.0,64.0,9,2,4248.145542979366,-0.080168,51.513408
34,2025-12,1,23.667,3,0.818,66,144.0,256.0,6,7,5178.538239643103,-0.076555,51.513408
35,2025-12,0,9.667,-2,0.0,67,16.0,112.0,2,1,3626.7383133548465,-0.072942,51.513408
36,2025-12,0,1.333,-4,0.0,21,48.0,112.0,5,0,4703.2065780459125,-0.112683,51.515656
37,2025-12,0,3.333,-2,0.0,42,64.0,256.0,2,0,4705.21995689305,-0.10907,51.515656
38,2025-12,0,0.0,0,0.0,74,16.0,112.0,2,2,3771.463215003219,-0.105458,51.515656
39,2025-12,0,6.667,-9,0.0,84,32.0,64.0,0,5,4273.907879513262,-0.101845,51.515656
40,2025-12,0,19.333,-6,0.636,86,128.0,176.0,2,10,4678.219288780764,-0.098232,51.515656
41,2025-12,0,6.0,-10,0.0,103,16.0,96.0,3,0,5475.527626092632,-0.094619,51.515656
42,2025-12,0,2.0,-1,0.0,122,16.0,128.0,2,1,4513.7437553354,-0.091006,51.515656
43,2025-12,0,4.333,-5,0.0,118,48.0,192.0,3,1,2912.949272204903,-0.087394,51.515656
44,2025-12,0,18.0,2,0.727,169,144.0,192.0,7,7,3750.133321194052,-0.083781,51.515656
45,2025-12,0,7.333,-6,0.0,177,48.0,320.0,5,3,5083.697337610419,-0.080168,51.515656
46,2025-12,0,9.333,-1,0.0,148,144.0,304.0,6,1,4691.752992501009,-0.076555,51.515656
47,2025-12,0,0.0,0,0.0,50,80.0,128.0,0,4,3758.837858525135,-0.072942,51.515656
48,2025-12,0,5.333,1,0.0,7,144.0,176.0,1,7,3888.727359484263,-0.112683,51.517904
49,2025-12,0,5.667,-4,0.0,20,256.0,112.0,2,4,4439.100510267371,-0.10907,51.517904
50,2025-12,0,8.667,3,0.0,24,32.0,16.0,2,8,5939.694871443936,-0.105458,51.517904
51,2025-12,0,12.667,-1,0.273,42,16.0,0.0,1,1,4972.325388814089,-0.101845,51.517904
52,2025-12,0,8.0,-8,0.0,59,16.0,80.0,0,3,5059.336124728675,-0.098232,51.517904
53,2025-12,0,2.0,0,0.0,65,16.0,0.0,1,2,4875.025974631033,-0.094619,51.517904
54,2025-12,0,11.333,2,0.455,57,0.0,48.0,1,2,5210.5716847500935,-0.091006,51.517904
55,2025-12,1,22.333,8,0.818,43,176.0,144.0,1,9,5597.982707299784,-0.087394,51.517904
56,2025-12,0,0.0,0,0.0,147,384.0,400.0,1,13,5327.01444482606,-0.083781,51.517904
57,2025-12,1,80.667,23,1.0,40,288.0,672.0,9,7,4913.80540307647,-0.080168,51.517904
58,2025-12,0,2.0,2,0.0,109,272.0,304.0,1,0,5294.000726628905,-0.076555,51.517904
59,2025-12,0,0.0,0,0.0,11,176.0,272.0,2,4,3930.014179372386,-0.072942,51.517904
60,2025-12,0,0.0,0,0.0,12,48.0,64.0,0,5,4594.767339701483,-0.112683,51.520153
61,2025-12,0,0.0,0,0.0,23,512.0,192.0,1,0,5078.08719248086,-0.10907,51.520153
62,2025-12,0,0.0,0,0.0,30,80.0,48.0,1,6,5049.605136938941,-0.105458,51.520153
63,2025-12,0,1.333,-3,0.0,35,16.0,80.0,3,0,4306.322758694907,-0.101845,51.520153
64,2025-12,0,7.0,-9,0.0,40,112.0,64.0,1,7,6201.923166838686,-0.098232,51.520153
65,2025-12,0,7.667,8,0.091,37,0.0,48.0,0,1,4994.165696003506,-0.094619,51.520153
66,2025-12,0,11.667,-1,0.091,52,32.0,96.0,1,1,4465.674757182971,-0.091006,51.520153
67,2025-12,0,0.0,0,0.0,45,48.0,48.0,2,8,4362.68016660346,-0.087394,51.520153
68,2025-12,0,0.0,0,0.0,120,16.0,128.0,1,0,3949.988519273004,-0.083781,51.520153
69,2025-12,0,2.667,-1,0.0,97,32.0,128.0,3,4,4114.350392064077,-0.080168,51.520153
70,2025-12,0,0.0,0,0.0,100,144.0,224.0,1,1,4514.52220470101,-0.076555,51.520153
71,2025-12,0,0.0,0,0.0,4,208.0,128.0,3,1,3716.773322011593,-0.072942,51.520153
72,2025-12,0,0.0,0,0.0,0,224.0,96.0,3,3,5800.716006983319,-0.112683,51.522401
73,2025-12,0,0.0,0,0.0,0,128.0,144.0,3,2,6541.270475723095,-0.10907,51.522401
74,2025-12,0,0.0,0,0.0,0,48.0,96.0,0,3,4912.842911034941,-0.105458,51.522401
75,2025-12,0,0.0,0,0.0,6,192.0,144.0,1,2,4067.16197917632,-0.101845,51.522401
76,2025-12,0,6.333,-3,0.0,21,160.0,96.0,0,3,4186.612577165102,-0.098232,51.522401
77,2025-12,0,6.667,-6,0.0,33,128.0,80.0,1,0,3842.531609910661,-0.094619,51.522401
78,2025-12,0,0.0,0,0.0,30,80.0,32.0,0,1,4804.3216936903855,-0.091006,51.522401
79,2025-12,0,0.0,0,0.0,13,16.0,48.0,3,2,3210.378683503154,-0.087394,51.522401
80,2025-12,0,0.0,0,0.0,3,32.0,80.0,2,0,4404.320766141274,-0.083781,51.522401
81,2025-12,0,0.0,0,0.0,3,32.0,64.0,0,2,4005.6885579557606,-0.080168,51.522401
82,2025-12,0,0.0,0,0.0,3,80.0,128.0,3,5,4126.597769491193,-0.076555,51.522401
83,2025-12,0,0.0,0,0.0,0,0.0,0.0,0,1,1782.1743899911505,-0.072942,51.522401
0,2026-01,0,0.0,0,0.0,1,0.0,16.0,0,0,486.3832898619621,-0.112683,51.508911
1,2026-01,0,0.0,0,0.0,9,224.0,112.0,0,0,1743.4436845976547,-0.10907,51.508911
2,2026-01,0,0.0,0,0.0,16,0.0,32.0,2,2,2882.081028394153,-0.105458,51.508911
3,2026-01,0,0.0,0,0.0,18,64.0,16.0,0,2,1767.4705532699345,-0.101845,51.508911
4,2026-01,0,0.0,0,0.0,17,64.0,16.0,0,0,1693.9325757767406,-0.098232,51.508911
5,2026-01,0,0.0,0,0.0,39,0.0,64.0,0,1,2117.5008513630705,-0.094619,51.508911
6,2026-01,0,14.667,0,0.333,45,0.0,0.0,2,0,1274.0807724673782,-0.091006,51.508911
7,2026-01,0,0.0,0,0.0,115,48.0,64.0,1,3,4077.1109004234677,-0.087394,51.508911
8,2026-01,0,8.667,-3,0.0,118,0.0,16.0,1,0,3515.835855448563,-0.083781,51.508911
9,2026-01,1,14.333,13,0.333,104,64.0,240.0,4,2,4529.994665175652,-0.080168,51.508911
10,2026-01,0,2.667,-1,0.0,63,64.0,16.0,0,5,4919.100496102833,-0.076555,51.508911
11,2026-01,0,0.0,0,0.0,26,0.0,80.0,1,1,4698.820840322538,-0.072942,51.508911
12,2026-01,0,0.0,0,0.0,10,16.0,32.0,0,3,3394.742433326478,-0.112683,51.511159
13,2026-01,0,3.0,-4,0.0,26,0.0,16.0,0,2,2656.724682326329,-0.10907,51.511159
14,2026-01,0,8.333,-1,0.083,57,0.0,32.0,0,3,5268.512014959823,-0.105458,51.511159
15,2026-01,0,6.667,0,0.0,56,32.0,48.0,0,4,5270.596898603702,-0.101845,51.511159
16,2026-01,0,3.667,-1,0.0,90,16.0,64.0,0,2,4825.660292603709,-0.098232,51.511159
17,2026-01,0,6.333,1,0.0,106,16.0,96.0,1,3,5834.778735026155,-0.094619,51.511159
18,2026-01,0,16.0,5,0.25,137,48.0,176.0,4,5,5731.312320147181,-0.091006,51.511159
19,2026-01,0,12.333,13,0.167,170,80.0,224.0,7,12,6752.066155706512,-0.087394,51.511159
20,2026-01,1,49.0,16,1.0,115,432.0,656.0,9,7,4463.054978279923,-0.083781,51.511159
21,2026-01,1,9.667,10,0.0,177,176.0,304.0,6,0,4254.493905766637,-0.080168,51.511159
22,2026-01,0,22.333,-9,0.833,98,80.0,288.0,8,5,5202.287362615168,-0.076555,51.511159
23,2026-01,0,3.0,2,0.0,72,16.0,32.0,1,2,4666.905253155827,-0.072942,51.511159
24,2026-01,0,0.0,0,0.0,13,48.0,80.0,2,1,3829.987626692085,-0.112683,51.513408
25,2026-01,0,8.0,2,0.0,21,96.0,192.0,1,3,4689.39736924572,-0.10907,51.513408
26,2026-01,0,12.0,-3,0.0,59,128.0,112.0,6,4,5487.727279547419,-0.105458,51.513408
27,2026-01,1,26.0,11,1.0,52,112.0,96.0,0,5,5233.185372707451,-0.101845,51.513408
28,2026-01,0,3.0,2,0.0,114,64.0,96.0,2,4,4639.396334071074,-0.098232,51.513408
29,2026-01,1,41.667,2,1.0,89,144.0,336.0,4,6,5102.7979261949895,-0.094619,51.513408
30,2026-01,1,29.0,3,0.833,126,80.0,112.0,1,12,5738.006812981806,-0.091006,51.513408
31,2026-01,0,22.667,9,0.417,166,512.0,208.0,9,13,6123.273570437473,-0.087394,51.513408
32,2026-01,1,17.667,-2,0.417,156,416.0,384.0,7,7,3891.0455139649252,-0.083781,51.513408
33,2026-01,0,6.667,-3,0.0,189,16.0,64.0,9,2,4248.145542979366,-0.080168,51.513408
34,2026-01,1,34.0,18,0.833,58,144.0,256.0,6,7,5178.538239643103,-0.076555,51.513408
35,2026-01,0,8.333,-7,0.0,77,16.0,112.0,2,1,3626.7383133548465,-0.072942,51.513408
36,2026-01,0,1.667,1,0.0,16,48.0,112.0,5,0,4703.2065780459125,-0.112683,51.515656
37,2026-01,0,2.667,0,0.0,32,64.0,256.0,2,0,4705.21995689305,-0.10907,51.515656
38,2026-01,0,0.0,0,0.0,73,16.0,112.0,2,2,3771.463215003219,-0.105458,51.515656
39,2026-01,0,5.333,-2,0.0,100,32.0,64.0,0,5,4273.907879513262,-0.101845,51.515656
40,2026-01,1,21.667,-1,0.583,113,128.0,176.0,2,10,4678.219288780764,-0.098232,51.515656
41,2026-01,0,6.0,5,0.0,134,16.0,96.0,3,0,5475.527626092632,-0.094619,51.515656
42,2026-01,0,1.667,1,0.0,163,16.0,128.0,2,1,4513.7437553354,-0.091006,51.515656
43,2026-01,0,3.333,2,0.0,149,48.0,192.0,3,1,2912.949272204903,-0.087394,51.515656
44,2026-01,1,19.0,-1,0.667,189,144.0,192.0,7,7,3750.133321194052,-0.083781,51.515656
45,2026-01,0,8.0,0,0.0,192,48.0,320.0,5,3,5083.697337610419,-0.080168,51.515656
46,2026-01,0,7.0,-1,0.0,160,144.0,304.0,6,1,4691.752992501009,-0.076555,51.515656
47,2026-01,0,0.0,0,0.0,60,80.0,128.0,0,4,3758.837858525135,-0.072942,51.515656
48,2026-01,0,5.0,-5,0.0,6,144.0,176.0,1,7,3888.727359484263,-0.112683,51.517904
49,2026-01,0,5.667,-2,0.0,13,256.0,112.0,2,4,4439.100510267371,-0.10907,51.517904
50,2026-01,0,9.0,-3,0.0,16,32.0,16.0,2,8,5939.694871443936,-0.105458,51.517904
51,2026-01,1,13.0,-4,0.25,49,16.0,0.0,1,1,4972.325388814089,-0.101845,51.517904
52,2026-01,0,11.333,14,0.0,49,16.0,80.0,0,3,5059.336124728675,-0.098232,51.517904
53,2026-01,0,2.667,-1,0.0,80,16.0,0.0,1,2,4875.025974631033,-0.094619,51.517904
54,2026-01,0,11.0,11,0.417,60,0.0,48.0,1,2,5210.5716847500935,-0.091006,51.517904
55,2026-01,0,24.667,10,0.833,48,176.0,144.0,1,9,5597.982707299784,-0.087394,51.517904
56,2026-01,0,0.0,0,0.0,163,384.0,400.0,1,13,5327.01444482606,-0.083781,51.517904
57,2026-01,1,86.667,4,1.0,39,288.0,672.0,9,7,4913.80540307647,-0.080168,51.517904
58,2026-01,0,3.333,0,0.0,113,272.0,304.0,1,0,5294.000726628905,-0.076555,51.517904
59,2026-01,0,0.0,0,0.0,10,176.0,272.0,2,4,3930.014179372386,-0.072942,51.517904
60,2026-01,0,0.0,0,0.0,5,48.0,64.0,0,5,4594.767339701483,-0.112683,51.520153
61,2026-01,0,0.0,0,0.0,13,512.0,192.0,1,0,5078.08719248086,-0.10907,51.520153
62,2026-01,0,0.0,0,0.0,21,80.0,48.0,1,6,5049.605136938941,-0.105458,51.520153
63,2026-01,0,1.0,0,0.0,44,16.0,80.0,3,0,4306.322758694907,-0.101845,51.520153
64,2026-01,0,6.667,-1,0.0,49,112.0,64.0,1,7,6201.923166838686,-0.098232,51.520153
65,2026-01,0,9.333,-6,0.083,58,0.0,48.0,0,1,4994.165696003506,-0.094619,51.520153
66,2026-01,0,10.667,-8,0.083,69,32.0,96.0,1,1,4465.674757182971,-0.091006,51.520153
67,2026-01,0,0.0,0,0.0,58,48.0,48.0,2,8,4362.68016660346,-0.087394,51.520153
68,2026-01,0,0.0,0,0.0,135,16.0,128.0,1,0,3949.988519273004,-0.083781,51.520153
69,2026-01,0,3.667,1,0.0,101,32.0,128.0,3,4,4114.350392064077,-0.080168,51.520153
70,2026-01,0,0.0,0,0.0,105,144.0,224.0,1,1,4514.52220470101,-0.076555,51.520153
71,2026-01,0,0.0,0,0.0,4,208.0,128.0,3,1,3716.773322011593,-0.072942,51.520153
72,2026-01,0,0.0,0,0.0,0,224.0,96.0,3,3,5800.716006983319,-0.112683,51.522401
73,2026-01,0,0.0,0,0.0,0,128.0,144.0,3,2,6541.270475723095,-0.10907,51.522401
74,2026-01,0,0.0,0,0.0,0,48.0,96.0,0,3,4912.842911034941,-0.105458,51.522401
75,2026-01,0,0.0,0,0.0,8,192.0,144.0,1,2,4067.16197917632,-0.101845,51.522401
76,2026-01,0,4.0,3,0.0,17,160.0,96.0,0,3,4186.612577165102,-0.098232,51.522401
77,2026-01,0,6.0,3,0.0,21,128.0,80.0,1,0,3842.531609910661,-0.094619,51.522401
78,2026-01,0,0.0,0,0.0,19,80.0,32.0,0,1,4804.3216936903855,-0.091006,51.522401
79,2026-01,0,0.0,0,0.0,5,16.0,48.0,3,2,3210.378683503154,-0.087394,51.522401
80,2026-01,0,0.0,0,0.0,4,32.0,80.0,2,0,4404.320766141274,-0.083781,51.522401
81,2026-01,0,0.0,0,0.0,4,32.0,64.0,0,2,4005.6885579557606,-0.080168,51.522401
82,2026-01,0,0.0,0,0.0,4,80.0,128.0,3,5,4126.597769491193,-0.076555,51.522401
83,2026-01,0,0.0,0,0.0,0,0.0,0.0,0,1,1782.1743899911505,-0.072942,51.522401
